name,region1,region2,region3,region4
A/Aktau/ZVL84/2016.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Linkou/0185/2016.c10,china,taiwan,taiwan,china,china
A/England/70420060/2017.c7,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70420060/2017.c8,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70480155/2017.c8,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70480156/2017.c8,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Astana/ZVL195/2016.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Victoria/2027/2017.c10,oceania,australia,australia,oceania,oceania
A/Ethiopia/2438/2017.c10,africa,ethiopia,ethiopia,africa,africa
A/Ulan-Ude/1/2016.c10,westasia,russia,russia,westasia,westasia
A/Aniva/RII904S/2016.c10,westasia,russia,russia,westasia,westasia
A/Ulan-Ude/RII735S/2016.c10,westasia,russia,russia,westasia,westasia
A/Kenya/001/2017.c10,africa,kenya,kenya,africa,africa
A/England/70160670/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/SouthAuckland/38/2017.c10,oceania,newzealand,newzealand,oceania,oceania
A/England/64960069/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Fiji/62/2017.c10,oceania,fiji,fiji,oceania,oceania
A/CH/Basel/351282.c10,europe,switzerland,basel,basel,westerneurope
A/Kyrgyzstan/456/2017.c10,westasia,kyrgyzstan,kyrgyzstan,westasia,westasia
A/Luxembourg/17006170/2017.c10,europe,luxembourg,luxembourg,europe,westerneurope
A/Brazil/478/2017.c10,southamerica,brazil,brazil,southamerica,southamerica
A/Singapore/KK0076/2017.c10,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Sweden/105/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Centre/972/2017.c10,europe,france,france,europe,westerneurope
A/Centre/372/2017.c10,europe,france,france,europe,westerneurope
A/CH/Basel/362151.c10,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351937.c9,europe,switzerland,basel,basel,westerneurope
A/Moscow/CRIE-226/2017.c8,westasia,russia,russia,westasia,westasia
A/England/70360628/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/71180496/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Bolivia/1093/2017.c10,southamerica,bolivia,bolivia,southamerica,southamerica
A/Bolivia/848/2017.c10,southamerica,bolivia,bolivia,southamerica,southamerica
A/Orenburg/69/2017.c10,westasia,russia,russia,westasia,westasia
A/Kazakhstan/6539/2017.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Karaganda/55/2017.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Kazakhstan/075/2016.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Analavory/2831/2017.c10,africa,madagascar,madagascar,africa,africa
A/Ethiopia/1835/2017.c10,africa,ethiopia,ethiopia,africa,africa
A/Antananarivo/2400/2017.c10,africa,madagascar,madagascar,africa,africa
A/Brazil/9849/2017.c10,southamerica,brazil,brazil,southamerica,southamerica
A/Texas/214/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Samara/2/2017.c10,westasia,russia,russia,westasia,westasia
A/Lebanon/2469/2017.c10,westasia,lebanon,lebanon,westasia,westasia
A/Tomsk/3/2017.c10,westasia,russia,russia,westasia,westasia
A/Indonesia/Nihrd-Bjm579/2017.c10,southeastasia,indonesia,indonesia,southeastasia,southeastasia
A/London/66U016973-81_S33_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Moscow/36/2017.c8,westasia,russia,russia,westasia,westasia
A/Novosibirsk/04/2017.c10,westasia,russia,russia,westasia,westasia
A/Novosibirsk/01/2017.c10,westasia,russia,russia,westasia,westasia
A/Texas/211/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/London/16U952692-60_S12_L001/2016.c9,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U952692-60_S12_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Texas/112/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Texas/26/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/England/70380039/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70360626/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Karaganda/99/2017.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Yaroslav/164/2016.c9,westasia,russia,russia,westasia,westasia
A/Yaroslav/162/2016.c9,westasia,russia,russia,westasia,westasia
A/Yaroslav/164/2016.c10,westasia,russia,russia,westasia,westasia
A/Yaroslav/162/2016.c10,westasia,russia,russia,westasia,westasia
A/Noyabrsk/7/2016.c10,westasia,russia,russia,westasia,westasia
A/Kurgan/24/2016.c10,westasia,russia,russia,westasia,westasia
A/Yaroslavl/48-T/2017.c10,westasia,russia,russia,westasia,westasia
A/Yaroslavl/160/2016.c9,westasia,russia,russia,westasia,westasia
A/Tyumen/7/2016.c9,westasia,russia,russia,westasia,westasia
A/Yaroslavl/160/2016.c10,westasia,russia,russia,westasia,westasia
A/Tyumen/7/2016.c10,westasia,russia,russia,westasia,westasia
A/Yaroslavl/RII616S/2016.c10,westasia,russia,russia,westasia,westasia
A/NovyUrengoy/1335/2016.c10,westasia,russia,russia,westasia,westasia
A/NovyUrengoy/1329/2016.c10,westasia,russia,russia,westasia,westasia
A/Kazakhstan/078/2016.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Stavropol/RII743S/2016.c10,westasia,russia,russia,westasia,westasia
?/NovyUrengoy/19/2016.c10,westasia,russia,russia,westasia,westasia
A/SouthAuckland/49/2017.c10,oceania,newzealand,newzealand,oceania,oceania
A/SouthAuckland/48/2017.c10,oceania,newzealand,newzealand,oceania,oceania
A/SouthAuckland/39/2017.c10,oceania,newzealand,newzealand,oceania,oceania
A/SouthAuckland/44/2017.c10,oceania,newzealand,newzealand,oceania,oceania
A/SouthAuckland/42/2017.c10,oceania,newzealand,newzealand,oceania,oceania
A/Brisbane/57/2017.c10,oceania,australia,australia,oceania,oceania
A/Brisbane/61/2017.c10,oceania,australia,australia,oceania,oceania
A/Vladikavkaz/RII914S/2016.c10,westasia,russia,russia,westasia,westasia
A/Ekaterinburg/3/2017.c10,westasia,russia,russia,westasia,westasia
A/England/70320041/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/350570.c10,europe,switzerland,basel,basel,westerneurope
A/England/70320037/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70580332/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Karachay-Cherkess/CRIE-301/2017.c10,westasia,russia,russia,westasia,westasia
A/England/70780304/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70320045/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/362406.c10,europe,switzerland,basel,basel,westerneurope
A/Basse_Normandie/3564/2016.c10,europe,france,france,europe,westerneurope
A/England/70600070/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70180215/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70540238/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Stockholm/54/2016.c10,europe,sweden,sweden,europe,northerneurope
A/CH/Basel/352690.c10,europe,switzerland,basel,basel,westerneurope
A/Stockholm/46/2016.c9,europe,sweden,sweden,europe,northerneurope
A/Stockholm/46/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Stockholm/48/2016.c9,europe,sweden,sweden,europe,northerneurope
A/Stockholm/48/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Stockholm/52/2016.c9,europe,sweden,sweden,europe,northerneurope
A/Stockholm/52/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Stockholm/45/2016.c9,europe,sweden,sweden,europe,northerneurope
A/Stockholm/45/2016.c10,europe,sweden,sweden,europe,northerneurope
A/England/65020044/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65180251/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/73160662/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/73160663/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/73160661/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Dijon/926/2017.c10,europe,france,france,europe,westerneurope
A/CH/Basel/351069.c10,europe,switzerland,basel,basel,westerneurope
A/Pays_de_Loire/655/2017.c10,europe,france,france,europe,westerneurope
A/Stockholm/6/2017.c10,europe,sweden,sweden,europe,northerneurope
A/Sweden/1/2017.c10,europe,sweden,sweden,europe,northerneurope
A/Stockholm/53/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Sweden/90/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Sweden/80/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Sweden/101/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Stockholm/58/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Sweden/106/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Sweden/14/2017.c10,europe,sweden,sweden,europe,northerneurope
A/Sweden/20/2017.c10,europe,sweden,sweden,europe,northerneurope
A/CH/Basel/351188.c10,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351498.c10,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350848.c10,europe,switzerland,basel,basel,westerneurope
A/Luxembourg/17007977/2017.c10,europe,luxembourg,luxembourg,europe,westerneurope
A/Brisbane/48/2017.c10,oceania,australia,australia,oceania,oceania
A/CH/Basel/350220.c10,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351304.c10,europe,switzerland,basel,basel,westerneurope
A/SouthAustralia/17/2017.c10,oceania,australia,australia,oceania,oceania
A/Brisbane/58/2017.c10,oceania,australia,australia,oceania,oceania
A/Delaware/02/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Texas/180/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Vermont/36/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/Vermont/03/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Washington/148/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Maine/05/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Brazil/9114/2017.c10,southamerica,brazil,brazil,southamerica,southamerica
A/Antananarivo/2450/2017.c10,africa,madagascar,madagascar,africa,africa
A/Penza/75/2017.c10,westasia,russia,russia,westasia,westasia
A/Maine/11/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Krasnoyarsk/1437/2017.c10,westasia,russia,russia,westasia,westasia
A/Maine/06/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Maine/04/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/Kyrgyzstan/633/2017.c10,westasia,kyrgyzstan,kyrgyzstan,westasia,westasia
A/London/66U016700-83_S35_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U833255-2_S2_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Kazakhstan/023/2016.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Lebanon/2078/2016.c10,westasia,lebanon,lebanon,westasia,westasia
A/California/175/2016.c8,northamerica,usa,usa,northamerica,usacanada
A/California/175/2016.c9,northamerica,usa,usa,northamerica,usacanada
A/California/175/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/Michigan/106/2016.c7,northamerica,usa,usa,northamerica,usacanada
A/Michigan/106/2016.c8,northamerica,usa,usa,northamerica,usacanada
A/Michigan/106/2016.c9,northamerica,usa,usa,northamerica,usacanada
A/Michigan/106/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/Saint-Petersburg/RII855S/2016.c7,westasia,russia,russia,westasia,westasia
A/Saint-Petersburg/RII855S/2016.c8,westasia,russia,russia,westasia,westasia
A/Saint-Petersburg/RII855S/2016.c10,westasia,russia,russia,westasia,westasia
A/Vologda/RII504S/2016.c10,westasia,russia,russia,westasia,westasia
A/Florida/87/2016.c8,northamerica,usa,usa,northamerica,usacanada
A/Florida/87/2016.c9,northamerica,usa,usa,northamerica,usacanada
A/Florida/87/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/England/65260877/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70120299/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U828953-24_S24_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/66U011082-36_S36_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70120293/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/66U011389-40_S40_L001/2106.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/17U056084-51_S3_L001/.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Missouri/NHRC_36958/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/NosyBe/2222/2017.c10,africa,madagascar,madagascar,africa,africa
A/Makhachkala/RII949S/2016.c7,westasia,russia,russia,westasia,westasia
A/Makhachkala/RII949S/2016.c8,westasia,russia,russia,westasia,westasia
A/Wisconsin/143/2017.c8,northamerica,usa,usa,northamerica,usacanada
A/Makhachkala/RII949S/2016.c10,westasia,russia,russia,westasia,westasia
A/SriLanka/72/2017.c10,southasia,srilanka,srilanka,southasia,southasia
A/Brazil/8931/2017.c10,southamerica,brazil,brazil,southamerica,southamerica
A/Kristianstad/1/2016.c7,europe,sweden,sweden,europe,northerneurope
A/Kristianstad/1/2016.c8,europe,sweden,sweden,europe,northerneurope
A/Florida/78/2016.c8,northamerica,usa,usa,northamerica,usacanada
A/Victoria/146/2016.c8,oceania,australia,australia,oceania,oceania
A/Kristianstad/1/2016.c9,europe,sweden,sweden,europe,northerneurope
A/Florida/78/2016.c9,northamerica,usa,usa,northamerica,usacanada
A/Victoria/146/2016.c9,oceania,australia,australia,oceania,oceania
A/Kristianstad/1/2016.c10,europe,sweden,sweden,europe,northerneurope
A/Florida/78/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/Victoria/146/2016.c10,oceania,australia,australia,oceania,oceania
A/England/64960061/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Aktau/ZVL68/2016.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Karachay-Cherkess/CRIE-296/2016.c10,westasia,russia,russia,westasia,westasia
A/Pennsylvania/108/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/England/65000006/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65040090/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65040088/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65040089/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65020045/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65040087/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65100016/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U088238-78_S30_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Michigan/120/2016.c10,northamerica,usa,usa,northamerica,usacanada
A/Kazakhstan/020/2016.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/England/65280003/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U035723-33_S33_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70160677/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/66U016884-44_S44_L001/2016.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70120011/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Kyrgyzstan/627/2017.c10,westasia,kyrgyzstan,kyrgyzstan,westasia,westasia
A/CH/Basel/351262.c10,europe,switzerland,basel,basel,westerneurope
A/SouthAuckland/50/2017.c10,oceania,newzealand,newzealand,oceania,oceania
A/Iowa/01/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/England/70360642/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Bretagne/600/2017.c10,europe,france,france,europe,westerneurope
A/Pernambuco/145843-IEC/2017.c10,southamerica,brazil,brazil,southamerica,southamerica
A/England/70460721/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70480367/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Maldives/52/2017.c10,southasia,maldives,maldives,southasia,southasia
A/England/70580320/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Stavropol/3/2017.c10,westasia,russia,russia,westasia,westasia
A/Kazakhstan/7075/2017.c10,westasia,kazakhstan,kazakhstan,westasia,westasia
A/Texas/139/2017.c10,northamerica,usa,usa,northamerica,usacanada
A/England/70580084/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70780303/2017.c10,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/353148.c10,europe,switzerland,basel,basel,westerneurope
A/Brazil/6863/2017.c10,southamerica,brazil,brazil,southamerica,southamerica
A/CH/Basel/353600.c10,europe,switzerland,basel,basel,westerneurope
A/Madagascar/3093/2017.c10,africa,madagascar,madagascar,africa,africa
A/Netherlands/1578/2017.c4,europe,netherlands,netherlands,europe,westerneurope
A/Picardie/973/2017.c4,europe,france,france,europe,westerneurope
A/Haute_Normandie/1078/2017.c4,europe,france,france,europe,westerneurope
A/Picardie/094/2017.c4,europe,france,france,europe,westerneurope
A/Alsace/666/2017.c4,europe,france,france,europe,westerneurope
A/Paris/684/2017.c4,europe,france,france,europe,westerneurope
A/Paris/3557/2016.c4,europe,france,france,europe,westerneurope
A/Paris/3622/2016.c4,europe,france,france,europe,westerneurope
A/Paris/3446/2016.c4,europe,france,france,europe,westerneurope
A/Picardie/076/2017.c4,europe,france,france,europe,westerneurope
A/Luxembourg/16061798/2016.c4,europe,luxembourg,luxembourg,europe,westerneurope
A/Paris/3587/2016.c4,europe,france,france,europe,westerneurope
A/CH/Basel/350477.c4,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/353084.c4,europe,switzerland,basel,basel,westerneurope
A/Michigan/92/2017.c4,northamerica,usa,usa,northamerica,usacanada
A/Michigan/93/2017.c4,northamerica,usa,usa,northamerica,usacanada
A/Michigan/113/2017.c4,northamerica,usa,usa,northamerica,usacanada
A/Guadeloupe/021/2017.c4,northamerica,guadeloupe,guadeloupe,northamerica,centralamerica
A/Indiana/08/2017.c4,northamerica,usa,usa,northamerica,usacanada
A/Stockholm/34/2016.c4,europe,sweden,sweden,europe,northerneurope
A/Paris/3018/2016.c4,europe,france,france,europe,westerneurope
A/Luxembourg/16059213/2016.c4,europe,luxembourg,luxembourg,europe,westerneurope
A/LyonCHU/2312R281/2016.c4,europe,france,france,europe,westerneurope
A/Paris/511/2017.c4,europe,france,france,europe,westerneurope
A/CH/Basel/351861.c6,europe,switzerland,basel,basel,westerneurope
A/Paris/3060/2016.c6,europe,france,france,europe,westerneurope
